Day,Body,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
250.75,Mars,-1.51755e+11,1.66946e+11,0,-17944.6,-16393.6,0,0.0017499,-0.00193307,0
250.75,Jupiter,7.27628e+11,2.76967e+11,0,-4639.91,12217.2,0,-0.000204657,-7.78577e-05,0
250.75,Saturn,1.41777e+12,2.08978e+11,0,-1401.64,9578.12,0,-6.42131e-05,-9.3915e-06,0
250.75,Uranus,2.87322e+12,1.47257e+11,0,-348.273,6791.14,0,-1.60608e-05,-8.17729e-07,0
250.75,Neptune,4.50146e+12,1.17627e+11,0,-142.154,5428.16,0,-6.55993e-06,-1.70308e-07,0
251,Sun,5.4058e+07,1.04706e+07,0,4.83021,1.00664,0,2.31972e-07,7.48749e-08,0
251,Mercury,3.64257e+10,-4.55484e+10,0,37268,29529.5,0,-0.0238249,0.0309458,0
251,Venus,7.95381e+10,7.30312e+10,0,-23727.8,25869.8,0,-0.00844496,-0.00764973,0
251,Earth,-5.59334e+10,-1.38906e+11,0,27554,-11215.6,0,0.00223587,0.00547943,0
251,Mars,-1.52142e+11,1.66591e+11,0,-17906.7,-16435.3,0,0.00175442,-0.00192902,0
251,Jupiter,7.27527e+11,2.77231e+11,0,-4644.33,12215.5,0,-0.000204629,-7.7932e-05,0
251,Saturn,1.41774e+12,2.09185e+11,0,-1403.03,9577.92,0,-6.42117e-05,-9.40082e-06,0
251,Uranus,2.87322e+12,1.47403e+11,0,-348.62,6791.12,0,-1.60608e-05,-8.18545e-07,0
251,Neptune,4.50146e+12,1.17744e+11,0,-142.296,5428.15,0,-6.55993e-06,-1.70478e-07,0
251.25,Sun,5.41624e+07,1.04924e+07,0,4.83522,1.00826,0,2.31973e-07,7.51333e-08,0
251.25,Mercury,3.72193e+10,-4.48963e+10,0,36741.6,30188.9,0,-0.0243707,0.0305269,0
251.25,Venus,7.90217e+10,7.35864e+10,0,-23909,25703.2,0,-0.00839135,-0.00770918,0
251.25,Earth,-5.53372e+10,-1.39146e+11,0,27601.8,-11097.1,0,0.00221231,0.0054889,0
251.25,Mars,-1.52528e+11,1.66235e+11,0,-17868.7,-16476.8,0,0.00175893,-0.00192496,0
251.25,Jupiter,7.27427e+11,2.77494e+11,0,-4648.75,12213.8,0,-0.000204601,-7.80062e-05,0
251.25,Saturn,1.41771e+12,2.09392e+11,0,-1404.42,9577.71,0,-6.42103e-05,-9.41013e-06,0
251.25,Uranus,2.87321e+12,1.4755e+11,0,-348.967,6791.11,0,-1.60607e-05,-8.19361e-07,0
251.25,Neptune,4.50145e+12,1.17861e+11,0,-142.437,5428.15,0,-6.55992e-06,-1.70648e-07,0
251.5,Sun,5.42669e+07,1.05142e+07,0,4.84023,1.00989,0,2.31972e-07,7.53927e-08,0
251.5,Mercury,3.80013e+10,-4.42302e+10,0,36203.5,30839,0,-0.0249094,0.0300985,0
251.5,Venus,7.85013e+10,7.4138e+10,0,-24089.1,25535.5,0,-0.00833731,-0.00776825,0
251.5,Earth,-5.474e+10,-1.39383e+11,0,27649.1,-10978.3,0,0.00218872,0.00549828,0
251.5,Mars,-1.52913e+11,1.65879e+11,0,-17830.6,-16518.3,0,0.00176343,-0.00192089,0
251.5,Jupiter,7.27326e+11,2.77758e+11,0,-4653.16,12212.1,0,-0.000204573,-7.80804e-05,0
251.5,Saturn,1.41768e+12,2.09599e+11,0,-1405.8,9577.51,0,-6.42088e-05,-9.41945e-06,0
251.5,Uranus,2.8732e+12,1.47697e+11,0,-349.313,6791.09,0,-1.60607e-05,-8.20176e-07,0
251.5,Neptune,4.50145e+12,1.17978e+11,0,-142.579,5428.14,0,-6.55992e-06,-1.70818e-07,0
251.75,Sun,5.43716e+07,1.05361e+07,0,4.84524,1.01152,0,2.31969e-07,7.5653e-08,0
251.75,Mercury,3.87714e+10,-4.35502e+10,0,35654,31479.7,0,-0.0254408,0.0296606,0
251.75,Venus,7.79771e+10,7.46859e+10,0,-24268,25366.4,0,-0.00828285,-0.00782695,0
251.75,Earth,-5.41418e+10,-1.39618e+11,0,27695.8,-10859.4,0,0.00216509,0.00550755,0
251.75,Mars,-1.53297e+11,1.65521e+11,0,-17792.4,-16559.7,0,0.00176792,-0.00191681,0
251.75,Jupiter,7.27226e+11,2.78022e+11,0,-4657.58,12210.4,0,-0.000204544,-7.81546e-05,0
251.75,Saturn,1.41765e+12,2.09806e+11,0,-1407.19,9577.31,0,-6.42074e-05,-9.42876e-06,0
251.75,Uranus,2.87319e+12,1.47843e+11,0,-349.66,6791.07,0,-1.60607e-05,-8.20992e-07,0
251.75,Neptune,4.50145e+12,1.18096e+11,0,-142.721,5428.14,0,-6.55992e-06,-1.70988e-07,0
252,Sun,5.44764e+07,1.05579e+07,0,4.85025,1.01316,0,2.31963e-07,7.59142e-08,0
252,Mercury,3.95294e+10,-4.28566e+10,0,35093.2,32110.7,0,-0.0259647,0.0292133,0
252,Venus,7.74491e+10,7.52301e+10,0,-24445.7,25196.1,0,-0.00822797,-0.00788526,0
252,Earth,-5.35426e+10,-1.3985e+11,0,27742.1,-10740.2,0,0.00214142,0.00551672,0
252,Mars,-1.53681e+11,1.65162e+11,0,-17754.1,-16601,0,0.00177241,-0.00191272,0
252,Jupiter,7.27125e+11,2.78286e+11,0,-4662,12208.7,0,-0.000204516,-7.82288e-05,0
252,Saturn,1.41762e+12,2.10013e+11,0,-1408.58,9577.1,0,-6.42059e-05,-9.43808e-06,0
252,Uranus,2.87319e+12,1.4799e+11,0,-350.007,6791.05,0,-1.60606e-05,-8.21808e-07,0
252,Neptune,4.50144e+12,1.18213e+11,0,-142.862,5428.14,0,-6.55991e-06,-1.71158e-07,0
252.25,Sun,5.45812e+07,1.05799e+07,0,4.85526,1.01481,0,2.31955e-07,7.61762e-08,0
252.25,Mercury,4.02751e+10,-4.21496e+10,0,34521.2,32731.8,0,-0.0264809,0.0287568,0
252.25,Venus,7.69173e+10,7.57706e+10,0,-24622.3,25024.5,0,-0.00817268,-0.00794319,0
252.25,Earth,-5.29423e+10,-1.40079e+11,0,27787.8,-10620.8,0,0.00211771,0.00552579,0
252.25,Mars,-1.54063e+11,1.64803e+11,0,-17715.8,-16642.3,0,0.00177688,-0.00190862,0
252.25,Jupiter,7.27024e+11,2.78549e+11,0,-4666.42,12207.1,0,-0.000204487,-7.8303e-05,0
252.25,Saturn,1.41759e+12,2.1022e+11,0,-1409.97,9576.9,0,-6.42045e-05,-9.4474e-06,0
252.25,Uranus,2.87318e+12,1.48137e+11,0,-350.354,6791.04,0,-1.60606e-05,-8.22624e-07,0
252.25,Neptune,4.50144e+12,1.1833e+11,0,-143.004,5428.13,0,-6.55991e-06,-1.71328e-07,0
252.5,Sun,5.46862e+07,1.06018e+07,0,4.86027,1.01646,0,2.31945e-07,7.64392e-08,0
252.5,Mercury,4.10081e+10,-4.14294e+10,0,33938.2,33342.9,0,-0.0269893,0.0282913,0
252.5,Venus,7.63816e+10,7.63074e+10,0,-24797.6,24851.7,0,-0.00811698,-0.00800073,0
252.5,Earth,-5.23411e+10,-1.40306e+11,0,27833.1,-10501.3,0,0.00209397,0.00553476,0
252.5,Mars,-1.54445e+11,1.64443e+11,0,-17677.3,-16683.4,0,0.00178135,-0.00190451,0
252.5,Jupiter,7.26923e+11,2.78813e+11,0,-4670.83,12205.4,0,-0.000204459,-7.83771e-05,0
252.5,Saturn,1.41756e+12,2.10426e+11,0,-1411.35,9576.69,0,-6.4203e-05,-9.45671e-06,0
252.5,Uranus,2.87317e+12,1.48283e+11,0,-350.701,6791.02,0,-1.60605e-05,-8.2344e-07,0
252.5,Neptune,4.50144e+12,1.18447e+11,0,-143.146,5428.13,0,-6.5599e-06,-1.71498e-07,0
252.75,Sun,5.47913e+07,1.06238e+07,0,4.86528,1.01811,0,2.31933e-07,7.67029e-08,0
252.75,Mercury,4.17284e+10,-4.06962e+10,0,33344.4,33943.8,0,-0.0274898,0.0278167,0
252.75,Venus,7.58423e+10,7.68405e+10,0,-24971.7,24677.6,0,-0.00806087,-0.00805789,0
252.75,Earth,-5.1739e+10,-1.4053e+11,0,27877.8,-10381.5,0,0.00207018,0.00554363,0
252.75,Mars,-1.54826e+11,1.64081e+11,0,-17638.7,-16724.5,0,0.0017858,-0.00190039,0
252.75,Jupiter,7.26822e+11,2.79077e+11,0,-4675.25,12203.7,0,-0.000204431,-7.84513e-05,0
252.75,Saturn,1.41753e+12,2.10633e+11,0,-1412.74,9576.49,0,-6.42016e-05,-9.46603e-06,0
252.75,Uranus,2.87316e+12,1.4843e+11,0,-351.048,6791,0,-1.60605e-05,-8.24256e-07,0
252.75,Neptune,4.50143e+12,1.18565e+11,0,-143.287,5428.13,0,-6.5599e-06,-1.71668e-07,0
253,Sun,5.48965e+07,1.06458e+07,0,4.87029,1.01978,0,2.31918e-07,7.69674e-08,0
253,Mercury,4.24356e+10,-3.99503e+10,0,32740,34534.2,0,-0.0279822,0.0273333,0
253,Venus,7.52991e+10,7.73697e+10,0,-25144.6,24502.4,0,-0.00800435,-0.00811465,0
253,Earth,-5.11359e+10,-1.40752e+11,0,27922,-10261.6,0,0.00204636,0.00555239,0
253,Mars,-1.55206e+11,1.63719e+11,0,-17600,-16765.4,0,0.00179025,-0.00189626,0
253,Jupiter,7.26721e+11,2.7934e+11,0,-4679.66,12202,0,-0.000204402,-7.85254e-05,0
253,Saturn,1.4175e+12,2.1084e+11,0,-1414.13,9576.28,0,-6.42001e-05,-9.47534e-06,0
253,Uranus,2.87315e+12,1.48577e+11,0,-351.395,6790.98,0,-1.60604e-05,-8.25072e-07,0
253,Neptune,4.50143e+12,1.18682e+11,0,-143.429,5428.12,0,-6.55989e-06,-1.71838e-07,0
253.25,Sun,5.50018e+07,1.06679e+07,0,4.8753,1.02145,0,2.31902e-07,7.72327e-08,0
253.25,Mercury,4.31295e+10,-3.91918e+10,0,32125.2,35113.9,0,-0.0284662,0.0268412,0
253.25,Venus,7.47523e+10,7.78952e+10,0,-25316.3,24325.9,0,-0.00794743,-0.00817101,0
253.25,Earth,-5.05318e+10,-1.40971e+11,0,27965.7,-10141.5,0,0.00202251,0.00556105,0
253.25,Mars,-1.55586e+11,1.63356e+11,0,-17561.3,-16806.3,0,0.00179468,-0.00189212,0
253.25,Jupiter,7.2662e+11,2.79604e+11,0,-4684.08,12200.3,0,-0.000204374,-7.85996e-05,0
253.25,Saturn,1.41747e+12,2.11047e+11,0,-1415.51,9576.08,0,-6.41987e-05,-9.48466e-06,0
253.25,Uranus,2.87315e+12,1.48723e+11,0,-351.742,6790.96,0,-1.60604e-05,-8.25887e-07,0
253.25,Neptune,4.50143e+12,1.18799e+11,0,-143.571,5428.12,0,-6.55989e-06,-1.72008e-07,0
253.5,Sun,5.51072e+07,1.069e+07,0,4.88031,1.02312,0,2.31883e-07,7.74988e-08,0
253.5,Mercury,4.38099e+10,-3.84211e+10,0,31500,35682.9,0,-0.0289419,0.0263406,0
253.5,Venus,7.42018e+10,7.84168e+10,0,-25486.7,24148.2,0,-0.00789011,-0.00822697,0
253.5,Earth,-4.99268e+10,-1.41187e+11,0,28008.8,-10021.2,0,0.00199861,0.00556961,0
253.5,Mars,-1.55964e+11,1.62992e+11,0,-17522.4,-16847.1,0,0.00179911,-0.00188796,0
253.5,Jupiter,7.26519e+11,2.79867e+11,0,-4688.49,12198.6,0,-0.000204345,-7.86737e-05,0
253.5,Saturn,1.41744e+12,2.11254e+11,0,-1416.9,9575.87,0,-6.41972e-05,-9.49397e-06,0
253.5,Uranus,2.87314e+12,1.4887e+11,0,-352.089,6790.95,0,-1.60603e-05,-8.26703e-07,0
253.5,Neptune,4.50142e+12,1.18916e+11,0,-143.712,5428.11,0,-6.55988e-06,-1.72178e-07,0
253.75,Sun,5.52128e+07,1.07121e+07,0,4.88532,1.0248,0,2.31861e-07,7.77655e-08,0
253.75,Mercury,4.44765e+10,-3.76383e+10,0,30864.8,36240.9,0,-0.0294089,0.0258315,0
253.75,Venus,7.36476e+10,7.89345e+10,0,-25655.9,23969.3,0,-0.00783239,-0.00828254,0
253.75,Earth,-4.93209e+10,-1.41401e+11,0,28051.5,-9900.7,0,0.00197468,0.00557807,0
253.75,Mars,-1.56342e+11,1.62627e+11,0,-17483.5,-16887.8,0,0.00180352,-0.0018838,0
253.75,Jupiter,7.26418e+11,2.80131e+11,0,-4692.91,12196.9,0,-0.000204317,-7.87478e-05,0
253.75,Saturn,1.41741e+12,2.11461e+11,0,-1418.29,9575.67,0,-6.41957e-05,-9.50329e-06,0
253.75,Uranus,2.87313e+12,1.49017e+11,0,-352.436,6790.93,0,-1.60603e-05,-8.27519e-07,0
253.75,Neptune,4.50142e+12,1.19034e+11,0,-143.854,5428.11,0,-6.55988e-06,-1.72348e-07,0
254,Sun,5.53184e+07,1.07343e+07,0,4.89033,1.02648,0,2.31838e-07,7.80329e-08,0
254,Mercury,4.51293e+10,-3.68437e+10,0,30219.7,36787.6,0,-0.0298672,0.025314,0
254,Venus,7.30898e+10,7.94483e+10,0,-25823.8,23789.2,0,-0.00777427,-0.0083377,0
254,Earth,-4.87141e+10,-1.41613e+11,0,28093.6,-9780.04,0,0.00195072,0.00558643,0
254,Mars,-1.56719e+11,1.62262e+11,0,-17444.4,-16928.4,0,0.00180793,-0.00187962,0
254,Jupiter,7.26316e+11,2.80394e+11,0,-4697.32,12195.2,0,-0.000204288,-7.88219e-05,0
254,Saturn,1.41738e+12,2.11668e+11,0,-1419.67,9575.46,0,-6.41943e-05,-9.5126e-06,0
254,Uranus,2.87312e+12,1.49164e+11,0,-352.783,6790.91,0,-1.60603e-05,-8.28335e-07,0
254,Neptune,4.50142e+12,1.19151e+11,0,-143.996,5428.11,0,-6.55987e-06,-1.72518e-07,0
254.25,Sun,5.54241e+07,1.07565e+07,0,4.89533,1.02818,0,2.31812e-07,7.8301e-08,0
254.25,Mercury,4.57679e+10,-3.60375e+10,0,29564.8,37323.1,0,-0.0303166,0.0247885,0
254.25,Venus,7.25284e+10,7.99583e+10,0,-25990.5,23607.9,0,-0.00771576,-0.00839245,0
254.25,Earth,-4.81064e+10,-1.41821e+11,0,28135.2,-9659.19,0,0.00192672,0.00559468,0
254.25,Mars,-1.57095e+11,1.61895e+11,0,-17405.3,-16968.9,0,0.00181233,-0.00187544,0
254.25,Jupiter,7.26215e+11,2.80657e+11,0,-4701.73,12193.5,0,-0.000204259,-7.8896e-05,0
254.25,Saturn,1.41735e+12,2.11874e+11,0,-1421.06,9575.26,0,-6.41928e-05,-9.52192e-06,0
254.25,Uranus,2.87312e+12,1.4931e+11,0,-353.129,6790.89,0,-1.60602e-05,-8.29151e-07,0
254.25,Neptune,4.50142e+12,1.19268e+11,0,-144.138,5428.1,0,-6.55987e-06,-1.72688e-07,0
254.5,Sun,5.553e+07,1.07788e+07,0,4.90034,1.02987,0,2.31783e-07,7.85696e-08,0
254.5,Mercury,4.63921e+10,-3.522e+10,0,28900.5,37847,0,-0.030757,0.0242549,0
254.5,Venus,7.19635e+10,8.04643e+10,0,-26155.9,23425.4,0,-0.00765687,-0.00844679,0
254.5,Earth,-4.74978e+10,-1.42027e+11,0,28176.3,-9538.17,0,0.00190268,0.00560283,0
254.5,Mars,-1.5747e+11,1.61528e+11,0,-17366,-17009.3,0,0.00181671,-0.00187124,0
254.5,Jupiter,7.26113e+11,2.80921e+11,0,-4706.14,12191.8,0,-0.000204231,-7.89701e-05,0
254.5,Saturn,1.41732e+12,2.12081e+11,0,-1422.45,9575.05,0,-6.41914e-05,-9.53123e-06,0
254.5,Uranus,2.87311e+12,1.49457e+11,0,-353.476,6790.87,0,-1.60602e-05,-8.29967e-07,0
254.5,Neptune,4.50141e+12,1.19385e+11,0,-144.279,5428.1,0,-6.55986e-06,-1.72858e-07,0
254.75,Sun,5.56359e+07,1.0801e+07,0,4.90534,1.03158,0,2.31752e-07,7.88389e-08,0
254.75,Mercury,4.70018e+10,-3.43914e+10,0,28226.8,38359.2,0,-0.0311883,0.0237134,0
254.75,Venus,7.1395e+10,8.09663e+10,0,-26320,23241.8,0,-0.00759758,-0.00850071,0
254.75,Earth,-4.68883e+10,-1.42231e+11,0,28216.9,-9416.98,0,0.00187861,0.00561087,0
254.75,Mars,-1.57844e+11,1.6116e+11,0,-17326.7,-17049.6,0,0.00182109,-0.00186704,0
254.75,Jupiter,7.26011e+11,2.81184e+11,0,-4710.55,12190.1,0,-0.000204202,-7.90441e-05,0
254.75,Saturn,1.41728e+12,2.12288e+11,0,-1423.83,9574.85,0,-6.41899e-05,-9.54054e-06,0
254.75,Uranus,2.8731e+12,1.49604e+11,0,-353.823,6790.86,0,-1.60601e-05,-8.30783e-07,0
254.75,Neptune,4.50141e+12,1.19502e+11,0,-144.421,5428.1,0,-6.55986e-06,-1.73028e-07,0
255,Sun,5.5742e+07,1.08234e+07,0,4.91035,1.03328,0,2.31719e-07,7.91087e-08,0
255,Mercury,4.75968e+10,-3.35521e+10,0,27544,38859.5,0,-0.0316102,0.0231642,0
255,Venus,7.08229e+10,8.14643e+10,0,-26482.8,23057,0,-0.00753791,-0.00855423,0
255,Earth,-4.62779e+10,-1.42431e+11,0,28257,-9295.61,0,0.00185451,0.00561882,0
255,Mars,-1.58217e+11,1.6079e+11,0,-17287.2,-17089.8,0,0.00182546,-0.00186282,0
255,Jupiter,7.25909e+11,2.81447e+11,0,-4714.96,12188.3,0,-0.000204173,-7.91182e-05,0
255,Saturn,1.41725e+12,2.12495e+11,0,-1425.22,9574.64,0,-6.41884e-05,-9.54986e-06,0
255,Uranus,2.87309e+12,1.4975e+11,0,-354.17,6790.84,0,-1.60601e-05,-8.31598e-07,0
255,Neptune,4.50141e+12,1.1962e+11,0,-144.563,5428.09,0,-6.55985e-06,-1.73198e-07,0
255.25,Sun,5.58482e+07,1.08457e+07,0,4.91535,1.035,0,2.31684e-07,7.9379e-08,0
255.25,Mercury,4.81768e+10,-3.27021e+10,0,26852.3,39347.9,0,-0.0320226,0.0226075,0
255.25,Venus,7.02474e+10,8.19583e+10,0,-26644.3,22871.1,0,-0.00747787,-0.00860732,0
255.25,Earth,-4.56667e+10,-1.4263e+11,0,28296.5,-9174.07,0,0.00183038,0.00562666,0
255.25,Mars,-1.5859e+11,1.6042e+11,0,-17247.7,-17130,0,0.00182982,-0.0018586,0
255.25,Jupiter,7.25807e+11,2.81711e+11,0,-4719.37,12186.6,0,-0.000204145,-7.91923e-05,0
255.25,Saturn,1.41722e+12,2.12702e+11,0,-1426.6,9574.43,0,-6.4187e-05,-9.55917e-06,0
255.25,Uranus,2.87309e+12,1.49897e+11,0,-354.517,6790.82,0,-1.606e-05,-8.32414e-07,0
255.25,Neptune,4.5014e+12,1.19737e+11,0,-144.704,5428.09,0,-6.55985e-06,-1.73368e-07,0
255.5,Sun,5.59544e+07,1.08681e+07,0,4.92036,1.03672,0,2.31646e-07,7.96499e-08,0
255.5,Mercury,4.87417e+10,-3.18419e+10,0,26151.9,39824,0,-0.0324255,0.0220433,0
255.5,Venus,6.96684e+10,8.24483e+10,0,-26804.5,22684.1,0,-0.00741744,-0.00865999,0
255.5,Earth,-4.50547e+10,-1.42825e+11,0,28335.5,-9052.37,0,0.00180621,0.0056344,0
255.5,Mars,-1.58962e+11,1.6005e+11,0,-17208.1,-17170,0,0.00183417,-0.00185436,0
255.5,Jupiter,7.25705e+11,2.81974e+11,0,-4723.78,12184.9,0,-0.000204116,-7.92663e-05,0
255.5,Saturn,1.41719e+12,2.12908e+11,0,-1427.99,9574.23,0,-6.41855e-05,-9.56848e-06,0
255.5,Uranus,2.87308e+12,1.50044e+11,0,-354.864,6790.8,0,-1.606e-05,-8.3323e-07,0
255.5,Neptune,4.5014e+12,1.19854e+11,0,-144.846,5428.08,0,-6.55984e-06,-1.73538e-07,0
255.75,Sun,5.60608e+07,1.08905e+07,0,4.92536,1.03845,0,2.31605e-07,7.99211e-08,0
255.75,Mercury,4.92913e+10,-3.09717e+10,0,25443.1,40287.8,0,-0.0328186,0.0214719,0
255.75,Venus,6.9086e+10,8.29342e+10,0,-26963.4,22495.9,0,-0.00735664,-0.00871223,0
255.75,Earth,-4.44418e+10,-1.43018e+11,0,28374,-8930.5,0,0.00178201,0.00564203,0
255.75,Mars,-1.59332e+11,1.59678e+11,0,-17168.4,-17210,0,0.0018385,-0.00185011,0
255.75,Jupiter,7.25603e+11,2.82237e+11,0,-4728.19,12183.2,0,-0.000204087,-7.93403e-05,0
255.75,Saturn,1.41716e+12,2.13115e+11,0,-1429.38,9574.02,0,-6.4184e-05,-9.5778e-06,0
255.75,Uranus,2.87307e+12,1.5019e+11,0,-355.211,6790.78,0,-1.60599e-05,-8.34046e-07,0
255.75,Neptune,4.5014e+12,1.19971e+11,0,-144.988,5428.08,0,-6.55984e-06,-1.73708e-07,0
256,Sun,5.61673e+07,1.0913e+07,0,4.93036,1.04018,0,2.31562e-07,8.01928e-08,0
256,Mercury,4.98253e+10,-3.00918e+10,0,24725.9,40739.1,0,-0.0332019,0.0208935,0
256,Venus,6.85002e+10,8.3416e+10,0,-27121,22306.6,0,-0.00729547,-0.00876405,0
256,Earth,-4.38281e+10,-1.43208e+11,0,28412,-8808.47,0,0.00175778,0.00564956,0
256,Mars,-1.59702e+11,1.59305e+11,0,-17128.6,-17249.9,0,0.00184283,-0.00184585,0
256,Jupiter,7.25501e+11,2.825e+11,0,-4732.6,12181.5,0,-0.000204058,-7.94144e-05,0
256,Saturn,1.41713e+12,2.13322e+11,0,-1430.76,9573.81,0,-6.41826e-05,-9.58711e-06,0
256,Uranus,2.87306e+12,1.50337e+11,0,-355.558,6790.77,0,-1.60599e-05,-8.34862e-07,0
256,Neptune,4.50139e+12,1.20089e+11,0,-145.129,5428.08,0,-6.55983e-06,-1.73878e-07,0
256.25,Sun,5.62739e+07,1.09355e+07,0,4.93536,1.04192,0,2.31517e-07,8.04649e-08,0
256.25,Mercury,5.03437e+10,-2.92023e+10,0,24000.7,41177.7,0,-0.0335751,0.020308,0
256.25,Venus,6.7911e+10,8.38938e+10,0,-27277.3,22116.2,0,-0.00723393,-0.00881544,0
256.25,Earth,-4.32136e+10,-1.43396e+11,0,28449.4,-8686.28,0,0.00173351,0.00565699,0
256.25,Mars,-1.60072e+11,1.58932e+11,0,-17088.7,-17289.7,0,0.00184715,-0.00184159,0
256.25,Jupiter,7.25399e+11,2.82763e+11,0,-4737,12179.8,0,-0.00020403,-7.94884e-05,0
256.25,Saturn,1.4171e+12,2.13529e+11,0,-1432.15,9573.61,0,-6.41811e-05,-9.59642e-06,0
256.25,Uranus,2.87306e+12,1.50484e+11,0,-355.905,6790.75,0,-1.60599e-05,-8.35678e-07,0
256.25,Neptune,4.50139e+12,1.20206e+11,0,-145.271,5428.07,0,-6.55983e-06,-1.74048e-07,0
256.5,Sun,5.63806e+07,1.09581e+07,0,4.94036,1.04366,0,2.31469e-07,8.07374e-08,0
256.5,Mercury,5.08463e+10,-2.83037e+10,0,23267.6,41603.6,0,-0.0339383,0.0197158,0
256.5,Venus,6.73185e+10,8.43673e+10,0,-27432.2,21924.7,0,-0.00717202,-0.0088664,0
256.5,Earth,-4.25983e+10,-1.43581e+11,0,28486.3,-8563.93,0,0.00170922,0.00566431,0
256.5,Mars,-1.6044e+11,1.58557e+11,0,-17048.7,-17329.3,0,0.00185146,-0.00183731,0
256.5,Jupiter,7.25296e+11,2.83026e+11,0,-4741.41,12178.1,0,-0.000204001,-7.95624e-05,0
256.5,Saturn,1.41707e+12,2.13736e+11,0,-1433.54,9573.4,0,-6.41796e-05,-9.60574e-06,0
256.5,Uranus,2.87305e+12,1.5063e+11,0,-356.252,6790.73,0,-1.60598e-05,-8.36493e-07,0
256.5,Neptune,4.50139e+12,1.20323e+11,0,-145.413,5428.07,0,-6.55982e-06,-1.74218e-07,0
256.75,Sun,5.64875e+07,1.09806e+07,0,4.94536,1.04541,0,2.31419e-07,8.10101e-08,0
256.75,Mercury,5.13329e+10,-2.73961e+10,0,22526.9,42016.5,0,-0.0342912,0.0191171,0
256.75,Venus,6.67226e+10,8.48367e+10,0,-27585.7,21732,0,-0.00710975,-0.00891692,0
256.75,Earth,-4.19822e+10,-1.43763e+11,0,28522.7,-8441.43,0,0.00168489,0.00567153,0
256.75,Mars,-1.60807e+11,1.58182e+11,0,-17008.6,-17368.9,0,0.00185576,-0.00183302,0
256.75,Jupiter,7.25194e+11,2.83289e+11,0,-4745.82,12176.3,0,-0.000203972,-7.96363e-05,0
256.75,Saturn,1.41704e+12,2.13942e+11,0,-1434.92,9573.19,0,-6.41781e-05,-9.61505e-06,0
256.75,Uranus,2.87304e+12,1.50777e+11,0,-356.598,6790.71,0,-1.60598e-05,-8.37309e-07,0
256.75,Neptune,4.50138e+12,1.2044e+11,0,-145.554,5428.07,0,-6.55982e-06,-1.74388e-07,0
257,Sun,5.65944e+07,1.10033e+07,0,4.95036,1.04717,0,2.31366e-07,8.12832e-08,0
257,Mercury,5.18033e+10,-2.64799e+10,0,21778.8,42416.4,0,-0.0346337,0.0185119,0
257,Venus,6.61235e+10,8.5302e+10,0,-27738,21538.4,0,-0.00704712,-0.008967,0
257,Earth,-4.13653e+10,-1.43943e+11,0,28558.6,-8318.77,0,0.00166054,0.00567864,0
257,Mars,-1.61174e+11,1.57806e+11,0,-16968.4,-17408.4,0,0.00186005,-0.00182872,0
257,Jupiter,7.25091e+11,2.83552e+11,0,-4750.22,12174.6,0,-0.000203943,-7.97103e-05,0
257,Saturn,1.41701e+12,2.14149e+11,0,-1436.31,9572.98,0,-6.41767e-05,-9.62436e-06,0
257,Uranus,2.87303e+12,1.50924e+11,0,-356.945,6790.69,0,-1.60597e-05,-8.38125e-07,0
257,Neptune,4.50138e+12,1.20558e+11,0,-145.696,5428.06,0,-6.55982e-06,-1.74558e-07,0
257.25,Sun,5.67014e+07,1.10259e+07,0,4.95535,1.04893,0,2.3131e-07,8.15565e-08,0
257.25,Mercury,5.22574e+10,-2.55554e+10,0,21023.6,42803,0,-0.0349658,0.0179004,0
257.25,Venus,6.55211e+10,8.5763e+10,0,-27888.8,21343.6,0,-0.00698413,-0.00901665,0
257.25,Earth,-4.07477e+10,-1.4412e+11,0,28593.9,-8195.96,0,0.00163615,0.00568565,0
257.25,Mars,-1.61539e+11,1.57429e+11,0,-16928.2,-17447.8,0,0.00186433,-0.00182441,0
257.25,Jupiter,7.24988e+11,2.83815e+11,0,-4754.63,12172.9,0,-0.000203914,-7.97843e-05,0
257.25,Saturn,1.41698e+12,2.14356e+11,0,-1437.7,9572.77,0,-6.41752e-05,-9.63367e-06,0
257.25,Uranus,2.87302e+12,1.5107e+11,0,-357.292,6790.68,0,-1.60597e-05,-8.38941e-07,0
257.25,Neptune,4.50138e+12,1.20675e+11,0,-145.838,5428.06,0,-6.55981e-06,-1.74728e-07,0
257.5,Sun,5.68086e+07,1.10486e+07,0,4.96035,1.05069,0,2.31252e-07,8.183e-08,0
257.5,Mercury,5.26951e+10,-2.46228e+10,0,20261.4,43176.3,0,-0.0352872,0.0172829,0
257.5,Venus,6.49155e+10,8.62198e+10,0,-28038.3,21147.8,0,-0.00692079,-0.00906585,0
257.5,Earth,-4.01293e+10,-1.44294e+11,0,28628.8,-8073,0,0.00161174,0.00569256,0
257.5,Mars,-1.61904e+11,1.57052e+11,0,-16887.8,-17487.2,0,0.0018686,-0.0018201,0
257.5,Jupiter,7.24886e+11,2.84078e+11,0,-4759.03,12171.2,0,-0.000203885,-7.98582e-05,0
257.5,Saturn,1.41694e+12,2.14563e+11,0,-1439.08,9572.57,0,-6.41737e-05,-9.64299e-06,0
257.5,Uranus,2.87302e+12,1.51217e+11,0,-357.639,6790.66,0,-1.60596e-05,-8.39757e-07,0
